parDraw,param,stage,exposure,val,exposureNum
157,surv,recruits,high,0.018593730233127555,2
157,surv,subcanopy,high,0.12915360136236703,2
157,surv,canopy,high,0.6338941502379877,2
157,settlement,NA,high,1767.5031940861018,2
158,surv,recruits,high,0.10263652190985463,2
158,surv,subcanopy,high,0.18637282975916464,2
158,surv,canopy,high,0.34521694793262964,2
158,settlement,NA,high,1240.0036806767273,2
159,surv,recruits,high,0.13421533351841886,2
159,surv,subcanopy,high,0.2286365422993636,2
159,surv,canopy,high,0.7329813379115251,2
159,settlement,NA,high,2173.9367214283016,2
160,surv,recruits,high,0.1786956767402167,2
160,surv,subcanopy,high,0.5402980142658524,2
160,surv,canopy,high,0.5144128022678804,2
160,settlement,NA,high,1118.280703325258,2
161,surv,recruits,high,0.21297836150763833,2
161,surv,subcanopy,high,0.5636399486910196,2
161,surv,canopy,high,0.2892388895236956,2
161,settlement,NA,high,1903.9685867160206,2
162,surv,recruits,high,0.14823198000171675,2
162,surv,subcanopy,high,0.4757276714927182,2
162,surv,canopy,high,0.34305793737829854,2
162,settlement,NA,high,3028.9488764816347,2
163,surv,recruits,high,0.21896697282142838,2
163,surv,subcanopy,high,0.4414772720623569,2
163,surv,canopy,high,0.7464695882265295,2
163,settlement,NA,high,1781.4118122315847,2
164,surv,recruits,high,0.04312246607600764,2
164,surv,subcanopy,high,0.5922386649308415,2
164,surv,canopy,high,0.3415574254747583,2
164,settlement,NA,high,1302.5326702218697,2
165,surv,recruits,high,0.09921665713496192,2
165,surv,subcanopy,high,0.14622931748222734,2
165,surv,canopy,high,0.7658291363799755,2
165,settlement,NA,high,2516.109864063485,2
166,surv,recruits,high,0.003737331641952604,2
166,surv,subcanopy,high,0.2603678606320652,2
166,surv,canopy,high,0.7202094025618302,2
166,settlement,NA,high,973.8498012491109,2
167,surv,recruits,high,0.08355196525558484,2
167,surv,subcanopy,high,0.44964043159377565,2
167,surv,canopy,high,0.69780813722347,2
167,settlement,NA,high,3121.968011246509,2
168,surv,recruits,high,0.10675306935854353,2
168,surv,subcanopy,high,0.11322865951587728,2
168,surv,canopy,high,0.2870436820636796,2
168,settlement,NA,high,2568.426558609504,2
169,surv,recruits,high,0.17086810151742424,2
169,surv,subcanopy,high,0.6218830559890773,2
169,surv,canopy,high,0.38565731121762103,2
169,settlement,NA,high,756.8398658396102,2
170,surv,recruits,high,0.16544127427399602,2
170,surv,subcanopy,high,0.4426273298736194,2
170,surv,canopy,high,0.30761118886180444,2
170,settlement,NA,high,595.4697286894574,2
171,surv,recruits,high,0.10385329091117773,2
171,surv,subcanopy,high,0.7475971480093613,2
171,surv,canopy,high,0.3878003711864133,2
171,settlement,NA,high,1127.920801399419,2
172,surv,recruits,high,0.025055632464975403,2
172,surv,subcanopy,high,0.27790048124713984,2
172,surv,canopy,high,0.36192831094852757,2
172,settlement,NA,high,2148.3631505544627,2
173,surv,recruits,high,0.18149442271052252,2
173,surv,subcanopy,high,0.32511924556396,2
173,surv,canopy,high,0.3618200259720662,2
173,settlement,NA,high,2429.205516723216,2
174,surv,recruits,high,0.10126255161114539,2
174,surv,subcanopy,high,0.6499108670511969,2
174,surv,canopy,high,0.5570916280505396,2
174,settlement,NA,high,1109.0754297239873,2
175,surv,recruits,high,0.004159553450393084,2
175,surv,subcanopy,high,0.42476354435179453,2
175,surv,canopy,high,0.5410618756986231,2
175,settlement,NA,high,2340.0979917054146,2
176,surv,recruits,high,0.03547536578000543,2
176,surv,subcanopy,high,0.4466194106582786,2
176,surv,canopy,high,0.38369039136816274,2
176,settlement,NA,high,3151.458987294767,2
177,surv,recruits,high,0.00701705885011751,2
177,surv,subcanopy,high,0.4215394599804837,2
177,surv,canopy,high,0.38666415304143353,2
177,settlement,NA,high,1681.1988142627863,2
178,surv,recruits,high,0.11914056285669229,2
178,surv,subcanopy,high,0.5810476959854517,2
178,surv,canopy,high,0.707783106769994,2
178,settlement,NA,high,1562.7398904986208,2
179,surv,recruits,high,0.03072579274086994,2
179,surv,subcanopy,high,0.17613479563709322,2
179,surv,canopy,high,0.7384698124284729,2
179,settlement,NA,high,1278.2240909422737,2
180,surv,recruits,high,0.19978249438915424,2
180,surv,subcanopy,high,0.4955895267043776,2
180,surv,canopy,high,0.2976389363454677,2
180,settlement,NA,high,2338.538484892203,2
181,surv,recruits,high,0.050167858560088284,2
181,surv,subcanopy,high,0.7737655756032358,2
181,surv,canopy,high,0.5217498542923473,2
181,settlement,NA,high,1583.1197919891167,2
182,surv,recruits,high,0.12446569324770178,2
182,surv,subcanopy,high,0.26113430118281294,2
182,surv,canopy,high,0.36159954883241435,2
182,settlement,NA,high,3171.9002247047647,2
183,surv,recruits,high,0.188798737362285,2
183,surv,subcanopy,high,0.5425517412465317,2
183,surv,canopy,high,0.27428042489303656,2
183,settlement,NA,high,1587.0151196086267,2
184,surv,recruits,high,0.16004645238469867,2
184,surv,subcanopy,high,0.645827828959433,2
184,surv,canopy,high,0.601458450819949,2
184,settlement,NA,high,1951.082986882549,2
185,surv,recruits,high,0.12493748667668085,2
185,surv,subcanopy,high,0.6151404348351172,2
185,surv,canopy,high,0.3594046886995662,2
185,settlement,NA,high,2349.1548741401157,2
186,surv,recruits,high,0.17741831211722897,2
186,surv,subcanopy,high,0.4218913156615859,2
186,surv,canopy,high,0.47531011810507917,2
186,settlement,NA,high,2403.7148480642904,2
187,surv,recruits,high,0.13972405237070495,2
187,surv,subcanopy,high,0.254819224883872,2
187,surv,canopy,high,0.42204393692874176,2
187,settlement,NA,high,2395.3384278065846,2
188,surv,recruits,high,0.14576816910039786,2
188,surv,subcanopy,high,0.3397683629805617,2
188,surv,canopy,high,0.3542089193971158,2
188,settlement,NA,high,2624.330833689832,2
189,surv,recruits,high,0.1997565398025587,2
189,surv,subcanopy,high,0.28809360833843856,2
189,surv,canopy,high,0.7471863649125758,2
189,settlement,NA,high,328.30657389451306,2
190,surv,recruits,high,0.12352908608699756,2
190,surv,subcanopy,high,0.5127375511111663,2
190,surv,canopy,high,0.38688849443973766,2
190,settlement,NA,high,3049.4828102888237,2
191,surv,recruits,high,0.14944997728748896,2
191,surv,subcanopy,high,0.25635336305070267,2
191,surv,canopy,high,0.6900932471443524,2
191,settlement,NA,high,1120.528817876116,2
192,surv,recruits,high,0.14793198828643764,2
192,surv,subcanopy,high,0.734323077208666,2
192,surv,canopy,high,0.6948652624235045,2
192,settlement,NA,high,242.1804285407922,2
193,surv,recruits,high,0.08627923535264882,2
193,surv,subcanopy,high,0.4409193643214565,2
193,surv,canopy,high,0.37350191598216165,2
193,settlement,NA,high,1577.6675595144045,2
194,surv,recruits,high,0.10648777294851512,2
194,surv,subcanopy,high,0.5316602124285786,2
194,surv,canopy,high,0.7127539497790922,2
194,settlement,NA,high,2370.291314466092,2
195,surv,recruits,high,0.05581583163224802,2
195,surv,subcanopy,high,0.2074483551730104,2
195,surv,canopy,high,0.4122825298087054,2
195,settlement,NA,high,1712.0729547990802,2
196,surv,recruits,high,0.12077639552004057,2
196,surv,subcanopy,high,0.743286175151031,2
196,surv,canopy,high,0.289364646837241,2
196,settlement,NA,high,2445.7603005672513,2
197,surv,recruits,high,0.2056592304319748,2
197,surv,subcanopy,high,0.5304341718567671,2
197,surv,canopy,high,0.26542395614728737,2
197,settlement,NA,high,2073.405085647636,2
198,surv,recruits,high,0.0789107248505644,2
198,surv,subcanopy,high,0.564441024811227,2
198,surv,canopy,high,0.4217996439749562,2
198,settlement,NA,high,1710.691319246754,2
199,surv,recruits,high,0.08421786758917985,2
199,surv,subcanopy,high,0.23872233864473588,2
199,surv,canopy,high,0.48257555341393243,2
199,settlement,NA,high,2631.0511094037706,2
200,surv,recruits,high,0.052268176830080684,2
200,surv,subcanopy,high,0.5255197441330031,2
200,surv,canopy,high,0.705303806297005,2
200,settlement,NA,high,2632.6846388437393,2
201,surv,recruits,high,0.12226211405048064,2
201,surv,subcanopy,high,0.54970829463829,2
201,surv,canopy,high,0.6928367400519242,2
201,settlement,NA,high,1395.8885458125028,2
202,surv,recruits,high,0.13164048899386208,2
202,surv,subcanopy,high,0.7808964785116987,2
202,surv,canopy,high,0.6885396236971789,2
202,settlement,NA,high,2178.9048817882895,2
203,surv,recruits,high,0.06796653226803566,2
203,surv,subcanopy,high,0.19844903762859767,2
203,surv,canopy,high,0.2983226908522456,2
203,settlement,NA,high,1871.0296454857828,2
204,surv,recruits,high,0.01505964261864716,2
204,surv,subcanopy,high,0.5956395596123386,2
204,surv,canopy,high,0.29868612922009136,2
204,settlement,NA,high,1701.5736799510078,2
205,surv,recruits,high,0.13698288266831626,2
205,surv,subcanopy,high,0.7366260552601449,2
205,surv,canopy,high,0.2871675788353453,2
205,settlement,NA,high,2917.9562833339755,2
206,surv,recruits,high,0.046873965301469804,2
206,surv,subcanopy,high,0.2973161705907589,2
206,surv,canopy,high,0.3691953153273746,2
206,settlement,NA,high,1447.899984539153,2
207,surv,recruits,high,0.15304572405566735,2
207,surv,subcanopy,high,0.6052937520191848,2
207,surv,canopy,high,0.7306953861067995,2
207,settlement,NA,high,317.1340401629312,2
208,surv,recruits,high,0.11903126940529435,2
208,surv,subcanopy,high,0.5073999220839133,2
208,surv,canopy,high,0.6784054503772172,2
208,settlement,NA,high,1949.4132119807086,2
209,surv,recruits,high,0.036102319446744184,2
209,surv,subcanopy,high,0.7835979200583979,2
209,surv,canopy,high,0.6944163704744761,2
209,settlement,NA,high,1319.4418295392773,2
210,surv,recruits,high,0.12507203635657477,2
210,surv,subcanopy,high,0.521258413142986,2
210,surv,canopy,high,0.33935134074738604,2
210,settlement,NA,high,1116.0768919350066,2
211,surv,recruits,high,0.14038751045095146,2
211,surv,subcanopy,high,0.3776202459658119,2
211,surv,canopy,high,0.3988529241249769,2
211,settlement,NA,high,1590.5647520970012,2
212,surv,recruits,high,0.07449823980202676,2
212,surv,subcanopy,high,0.4991335366459504,2
212,surv,canopy,high,0.2566270815726067,2
212,settlement,NA,high,387.92752633726326,2
213,surv,recruits,high,0.0766428411093525,2
213,surv,subcanopy,high,0.5388794194546943,2
213,surv,canopy,high,0.31825748852961394,2
213,settlement,NA,high,1308.0782860771033,2
214,surv,recruits,high,0.17121708132103505,2
214,surv,subcanopy,high,0.7500004037258097,2
214,surv,canopy,high,0.5576127168539939,2
214,settlement,NA,high,1884.889458758144,2
215,surv,recruits,high,0.048072022128143946,2
215,surv,subcanopy,high,0.16055949185864887,2
215,surv,canopy,high,0.3860848364480865,2
215,settlement,NA,high,2673.0227848782442,2
216,surv,recruits,high,0.09056692703843086,2
216,surv,subcanopy,high,0.7972667846028294,2
216,surv,canopy,high,0.54630040660975,2
216,settlement,NA,high,2381.5449655012167,2
217,surv,recruits,high,0.07733737903783632,2
217,surv,subcanopy,high,0.3304469133254263,2
217,surv,canopy,high,0.6525416598918785,2
217,settlement,NA,high,809.5328321554689,2
218,surv,recruits,high,0.19625483462287774,2
218,surv,subcanopy,high,0.11355510814796872,2
218,surv,canopy,high,0.6820077681237111,2
218,settlement,NA,high,2018.42002608676,2
219,surv,recruits,high,0.05234576249351298,2
219,surv,subcanopy,high,0.18111123364480816,2
219,surv,canopy,high,0.7277696230236811,2
219,settlement,NA,high,1330.9180092108636,2
220,surv,recruits,high,0.06127447918995064,2
220,surv,subcanopy,high,0.6200348345119792,2
220,surv,canopy,high,0.7555649981851555,2
220,settlement,NA,high,1874.4255984887816,2
221,surv,recruits,high,0.11505534366241091,2
221,surv,subcanopy,high,0.28402899195296394,2
221,surv,canopy,high,0.3467493266160041,2
221,settlement,NA,high,1673.1850907629364,2
222,surv,recruits,high,0.02723411175430842,2
222,surv,subcanopy,high,0.6413416223332188,2
222,surv,canopy,high,0.5301117426880103,2
222,settlement,NA,high,904.4418248533366,2
223,surv,recruits,high,0.06532953003997702,2
223,surv,subcanopy,high,0.40869077650686847,2
223,surv,canopy,high,0.4188751656852765,2
223,settlement,NA,high,1705.9300923789947,2
224,surv,recruits,high,0.029864113588857454,2
224,surv,subcanopy,high,0.3588521587429001,2
224,surv,canopy,high,0.45001101195854765,2
224,settlement,NA,high,1939.069104044154,2
225,surv,recruits,high,0.08153624157654595,2
225,surv,subcanopy,high,0.7374594338886565,2
225,surv,canopy,high,0.6466474504119236,2
225,settlement,NA,high,739.3832070976382,2
226,surv,recruits,high,0.14258336657207527,2
226,surv,subcanopy,high,0.23929518592324803,2
226,surv,canopy,high,0.3287615088183151,2
226,settlement,NA,high,2986.539213505283,2
227,surv,recruits,high,0.14988840962983446,2
227,surv,subcanopy,high,0.37929521290159973,2
227,surv,canopy,high,0.6823370328154068,2
227,settlement,NA,high,1243.982763532748,2
228,surv,recruits,high,0.15394867440323998,2
228,surv,subcanopy,high,0.6374156552064021,2
228,surv,canopy,high,0.6766292424120699,2
228,settlement,NA,high,1026.95745090424,2
229,surv,recruits,high,0.010458556220194265,2
229,surv,subcanopy,high,0.3027087113907947,2
229,surv,canopy,high,0.366170803520566,2
229,settlement,NA,high,520.6284869236774,2
230,surv,recruits,high,0.13860649360500524,2
230,surv,subcanopy,high,0.49116797931792655,2
230,surv,canopy,high,0.42013795043561564,2
230,settlement,NA,high,2848.6353013045714,2
231,surv,recruits,high,0.030160988601334492,2
231,surv,subcanopy,high,0.5538273789157049,2
231,surv,canopy,high,0.2557268316272669,2
231,settlement,NA,high,1569.0236806651724,2
232,surv,recruits,high,0.21636318736833396,2
232,surv,subcanopy,high,0.44054876941108534,2
232,surv,canopy,high,0.614421956249629,2
232,settlement,NA,high,1886.1164524949718,2
233,surv,recruits,high,0.06503938631858368,2
233,surv,subcanopy,high,0.2907087785658844,2
233,surv,canopy,high,0.544016988781111,2
233,settlement,NA,high,1631.5416694832966,2
234,surv,recruits,high,0.01744921400671376,2
234,surv,subcanopy,high,0.22211862743601143,2
234,surv,canopy,high,0.40109668641082385,2
234,settlement,NA,high,619.7714595823636,2
235,surv,recruits,high,0.10394516859116308,2
235,surv,subcanopy,high,0.41400507915620555,2
235,surv,canopy,high,0.2758543434422617,2
235,settlement,NA,high,406.4406948744095,2
236,surv,recruits,high,0.1408662857234628,2
236,surv,subcanopy,high,0.28624338972321406,2
236,surv,canopy,high,0.7713096270063432,2
236,settlement,NA,high,2590.8180987999635,2
237,surv,recruits,high,0.0764514051900369,2
237,surv,subcanopy,high,0.6798164671674535,2
237,surv,canopy,high,0.27224636614103465,2
237,settlement,NA,high,413.65414713471546,2
238,surv,recruits,high,0.13648682443814183,2
238,surv,subcanopy,high,0.726404695165316,2
238,surv,canopy,high,0.4106679489801114,2
238,settlement,NA,high,2565.2909204015914,2
239,surv,recruits,high,0.006057558922215818,2
239,surv,subcanopy,high,0.7321815100913539,2
239,surv,canopy,high,0.6040177608134556,2
239,settlement,NA,high,1990.4167619050393,2
240,surv,recruits,high,0.012709024956521535,2
240,surv,subcanopy,high,0.4625562426819487,2
240,surv,canopy,high,0.26398477053832886,2
240,settlement,NA,high,1014.0273696000706,2
241,surv,recruits,high,0.014903563518236485,2
241,surv,subcanopy,high,0.2752737152433071,2
241,surv,canopy,high,0.7515394435035627,2
241,settlement,NA,high,2175.687847470911,2
242,surv,recruits,high,0.21240403990108586,2
242,surv,subcanopy,high,0.37648812201527604,2
242,surv,canopy,high,0.3832285563600306,2
242,settlement,NA,high,2278.613346193254,2
243,surv,recruits,high,0.08645056018373609,2
243,surv,subcanopy,high,0.31713003212261814,2
243,surv,canopy,high,0.48574461844642425,2
243,settlement,NA,high,1049.992097428912,2
244,surv,recruits,high,0.03473217989720941,2
244,surv,subcanopy,high,0.4109410592587954,2
244,surv,canopy,high,0.6757639020179261,2
244,settlement,NA,high,2175.267977511274,2
245,surv,recruits,high,0.1825173965726864,2
245,surv,subcanopy,high,0.5775340611062799,2
245,surv,canopy,high,0.6160782047526664,2
245,settlement,NA,high,2734.7323769591303,2
246,surv,recruits,high,0.11136163477058218,2
246,surv,subcanopy,high,0.27683075251610567,2
246,surv,canopy,high,0.25917200919688477,2
246,settlement,NA,high,3133.0918667091473,2
247,surv,recruits,high,8.150501302187882e-4,2
247,surv,subcanopy,high,0.7401764496932622,2
247,surv,canopy,high,0.6151249491204285,2
247,settlement,NA,high,2020.9955992324221,2
248,surv,recruits,high,0.21406756139505317,2
248,surv,subcanopy,high,0.6146889565633776,2
248,surv,canopy,high,0.5561437320862701,2
248,settlement,NA,high,2024.7611167510977,2
249,surv,recruits,high,0.06567182066044164,2
249,surv,subcanopy,high,0.7894825656255148,2
249,surv,canopy,high,0.36919233475294233,2
249,settlement,NA,high,3139.2510112567957,2
250,surv,recruits,high,0.2011213269937596,2
250,surv,subcanopy,high,0.6420224227026975,2
250,surv,canopy,high,0.33038393097237023,2
250,settlement,NA,high,2774.0296353239128,2
251,surv,recruits,high,0.15948171365555158,2
251,surv,subcanopy,high,0.6218156012444342,2
251,surv,canopy,high,0.6166231577862958,2
251,settlement,NA,high,1435.8937083288674,2
252,surv,recruits,high,0.14277026030203915,2
252,surv,subcanopy,high,0.62757721789234,2
252,surv,canopy,high,0.563212481434743,2
252,settlement,NA,high,2163.2458813132685,2
253,surv,recruits,high,0.15102566443440757,2
253,surv,subcanopy,high,0.6948903266067411,2
253,surv,canopy,high,0.7482684853877006,2
253,settlement,NA,high,1147.40472027498,2
254,surv,recruits,high,0.2146858386292841,2
254,surv,subcanopy,high,0.553829881485282,2
254,surv,canopy,high,0.7227318364835711,2
254,settlement,NA,high,2658.541033075242,2
255,surv,recruits,high,0.04630847113343893,2
255,surv,subcanopy,high,0.33527287849571247,2
255,surv,canopy,high,0.7356528781181084,2
255,settlement,NA,high,1724.876391798707,2
256,surv,recruits,high,0.0904179861021603,2
256,surv,subcanopy,high,0.2560958452380292,2
256,surv,canopy,high,0.35601341111113083,2
256,settlement,NA,high,233.68071380058143,2
257,surv,recruits,high,0.18759914252275245,2
257,surv,subcanopy,high,0.15306867958365966,2
257,surv,canopy,high,0.5627141968306548,2
257,settlement,NA,high,2982.532989619034,2
258,surv,recruits,high,0.023320691718633702,2
258,surv,subcanopy,high,0.1370065521780323,2
258,surv,canopy,high,0.6381609713219877,2
258,settlement,NA,high,1844.3276045236548,2
259,surv,recruits,high,0.19162586055644557,2
259,surv,subcanopy,high,0.6498735787807821,2
259,surv,canopy,high,0.400885451612962,2
259,settlement,NA,high,974.1822396082748,2
260,surv,recruits,high,0.1764115518550821,2
260,surv,subcanopy,high,0.7008214988974919,2
260,surv,canopy,high,0.5319499713581656,2
260,settlement,NA,high,2676.5533962994755,2
261,surv,recruits,high,0.016932298549966775,2
261,surv,subcanopy,high,0.40954611730430934,2
261,surv,canopy,high,0.5387024500511377,2
261,settlement,NA,high,2969.66447322881,2
262,surv,recruits,high,0.02831122446627689,2
262,surv,subcanopy,high,0.46098674629592307,2
262,surv,canopy,high,0.3417172429245685,2
262,settlement,NA,high,1965.6196011881163,2
263,surv,recruits,high,0.1673773882979994,2
263,surv,subcanopy,high,0.37233671406135826,2
263,surv,canopy,high,0.4609651076453071,2
263,settlement,NA,high,239.62464646473654,2
264,surv,recruits,high,0.08587445762605465,2
264,surv,subcanopy,high,0.6648543369001066,2
264,surv,canopy,high,0.30871956144138346,2
264,settlement,NA,high,2956.358864559698,2
265,surv,recruits,high,0.009950199814969111,2
265,surv,subcanopy,high,0.45539182709554815,2
265,surv,canopy,high,0.4261840917703403,2
265,settlement,NA,high,2259.479058247584,2
266,surv,recruits,high,0.13142950972804843,2
266,surv,subcanopy,high,0.3972016248250414,2
266,surv,canopy,high,0.6455630413336975,2
266,settlement,NA,high,2579.869032512878,2
267,surv,recruits,high,0.10701800263871276,2
267,surv,subcanopy,high,0.3552691996414802,2
267,surv,canopy,high,0.72387180656686545,2
267,settlement,NA,high,1161.7953744909375,2
268,surv,recruits,high,0.09810643424652152,2
268,surv,subcanopy,high,0.29457215116646746,2
268,surv,canopy,high,0.655669366283299,2
268,settlement,NA,high,2117.8292784652763,2
269,surv,recruits,high,0.050457860422701846,2
269,surv,subcanopy,high,0.2155205284131756,2
269,surv,canopy,high,0.5734160411615942,2
269,settlement,NA,high,2685.5513856526786,2
270,surv,recruits,high,0.06944092044166354,2
270,surv,subcanopy,high,0.1571913079060252,2
270,surv,canopy,high,0.3404766190622156,2
270,settlement,NA,high,1482.3573609417685,2
271,surv,recruits,high,0.1208781016729989,2
271,surv,subcanopy,high,0.28115105289692166,2
271,surv,canopy,high,0.6548898353343393,2
271,settlement,NA,high,1769.2628842441604,2
272,surv,recruits,high,0.17921679880036193,2
272,surv,subcanopy,high,0.3537476386412922,2
272,surv,canopy,high,0.6549070036381966,2
272,settlement,NA,high,1513.3027201335844,2
273,surv,recruits,high,0.024423444127499947,2
273,surv,subcanopy,high,0.5247977927853531,2
273,surv,canopy,high,0.691402155552302,2
273,settlement,NA,high,1336.4701413762527,2
274,surv,recruits,high,0.054366645161425156,2
274,surv,subcanopy,high,0.6660088141427498,2
274,surv,canopy,high,0.3136506424411806,2
274,settlement,NA,high,1259.6832424423576,2
275,surv,recruits,high,0.19497661588330314,2
275,surv,subcanopy,high,0.4847980413985503,2
275,surv,canopy,high,0.47717504072179856,2
275,settlement,NA,high,1673.6500428793834,2
276,surv,recruits,high,0.08310357847416686,2
276,surv,subcanopy,high,0.15306036048159113,2
276,surv,canopy,high,0.5061409966123323,2
276,settlement,NA,high,366.7262930366999,2
277,surv,recruits,high,0.007758394589858136,2
277,surv,subcanopy,high,0.473056888662282,2
277,surv,canopy,high,0.469312900265437,2
277,settlement,NA,high,2039.8535697531927,2
278,surv,recruits,high,0.059327578328580946,2
278,surv,subcanopy,high,0.4950839636850932,2
278,surv,canopy,high,0.2554642748499789,2
278,settlement,NA,high,491.90672811624114,2
279,surv,recruits,high,0.06928730767060745,2
279,surv,subcanopy,high,0.35894160040698164,2
279,surv,canopy,high,0.473975057473627,2
279,settlement,NA,high,2529.556206767751,2
280,surv,recruits,high,0.17886454234510876,2
280,surv,subcanopy,high,0.3580769955916512,2
280,surv,canopy,high,0.36856444699182594,2
280,settlement,NA,high,474.25510585744274,2
281,surv,recruits,high,0.09421137408923216,2
281,surv,subcanopy,high,0.11753977468963543,2
281,surv,canopy,high,0.3861073212479259,2
281,settlement,NA,high,2456.429465770173,2
282,surv,recruits,high,0.004071962246022416,2
282,surv,subcanopy,high,0.1676352688698582,2
282,surv,canopy,high,0.6171554399638548,2
282,settlement,NA,high,2080.389143589138,2
283,surv,recruits,high,0.2033450160016624,2
283,surv,subcanopy,high,0.11977114251624456,2
283,surv,canopy,high,0.4852538680857015,2
283,settlement,NA,high,2667.024276127535,2
284,surv,recruits,high,0.008073225622674218,2
284,surv,subcanopy,high,0.15381538762812497,2
284,surv,canopy,high,0.4349490860282079,2
284,settlement,NA,high,2422.181375068569,2
285,surv,recruits,high,0.10254324874011492,2
285,surv,subcanopy,high,0.643793265457962,2
285,surv,canopy,high,0.5151949720740236,2
285,settlement,NA,high,1252.7567430497822,2
286,surv,recruits,high,0.03159801517875581,2
286,surv,subcanopy,high,0.3233447610643666,2
286,surv,canopy,high,0.5820663502569855,2
286,settlement,NA,high,1998.0256197699846,2
287,surv,recruits,high,0.04048940957632177,2
287,surv,subcanopy,high,0.7944118969009529,2
287,surv,canopy,high,0.3793488721375271,2
287,settlement,NA,high,2348.1733845849526,2
288,surv,recruits,high,0.006309020166372446,2
288,surv,subcanopy,high,0.25522219590274564,2
288,surv,canopy,high,0.4006207091623935,2
288,settlement,NA,high,237.9540614345182,2
289,surv,recruits,high,0.03065351748113963,2
289,surv,subcanopy,high,0.21934679788366587,2
289,surv,canopy,high,0.5092671750325145,2
289,settlement,NA,high,2953.392965888542,2
290,surv,recruits,high,0.17277250984863846,2
290,surv,subcanopy,high,0.5025366318431131,2
290,surv,canopy,high,0.720215165656158,2
290,settlement,NA,high,1415.6368259740836,2
291,surv,recruits,high,0.010226575671648069,2
291,surv,subcanopy,high,0.6823075863773579,2
291,surv,canopy,high,0.44892174286102116,2
291,settlement,NA,high,1545.3789189181255,2
292,surv,recruits,high,0.13857426161409905,2
292,surv,subcanopy,high,0.1305014675227128,2
292,surv,canopy,high,0.7740409995616492,2
292,settlement,NA,high,1018.0160806001022,2
293,surv,recruits,high,0.18405541980475967,2
293,surv,subcanopy,high,0.31854141867363983,2
293,surv,canopy,high,0.37751015284335626,2
293,settlement,NA,high,300.6842644535893,2
294,surv,recruits,high,0.09593715538822942,2
294,surv,subcanopy,high,0.5873510167695221,2
294,surv,canopy,high,0.5015428868753732,2
294,settlement,NA,high,2739.677175734944,2
295,surv,recruits,high,0.014250247318706612,2
295,surv,subcanopy,high,0.781798058796601,2
295,surv,canopy,high,0.4846163402883097,2
295,settlement,NA,high,2691.3481779718754,2
296,surv,recruits,high,0.021115903553468776,2
296,surv,subcanopy,high,0.3363280409007603,2
296,surv,canopy,high,0.7291899280838956,2
296,settlement,NA,high,876.0758839767175,2
297,surv,recruits,high,0.10678307995133848,2
297,surv,subcanopy,high,0.7766345585572625,2
297,surv,canopy,high,0.3347250545817515,2
297,settlement,NA,high,2857.4128637890435,2
298,surv,recruits,high,0.0679380015341757,2
298,surv,subcanopy,high,0.7253463703942226,2
298,surv,canopy,high,0.41986955348858895,2
298,settlement,NA,high,2889.336638060777,2
299,surv,recruits,high,0.11324148850191942,2
299,surv,subcanopy,high,0.11210135426151513,2
299,surv,canopy,high,0.5294133833665144,2
299,settlement,NA,high,1870.845927602419,2
300,surv,recruits,high,0.21184465373468014,2
300,surv,subcanopy,high,0.44987117570596724,2
300,surv,canopy,high,0.3924629973106709,2
300,settlement,NA,high,1176.360362660866,2
301,surv,recruits,high,0.1318457016696167,2
301,surv,subcanopy,high,0.2673652664585888,2
301,surv,canopy,high,0.6481279790517438,2
301,settlement,NA,high,2554.785313960935,2
302,surv,recruits,high,0.10197604179084423,2
302,surv,subcanopy,high,0.719153751310297,2
302,surv,canopy,high,0.7570266879847609,2
302,settlement,NA,high,1027.9306855902257,2
303,surv,recruits,high,0.001366480349324182,2
303,surv,subcanopy,high,0.2065118141425508,2
303,surv,canopy,high,0.5110498237946131,2
303,settlement,NA,high,868.914541442874,2
304,surv,recruits,high,0.05048900261521557,2
304,surv,subcanopy,high,0.7820617520241492,2
304,surv,canopy,high,0.7077314534394741,2
304,settlement,NA,high,1296.0129846465325,2
305,surv,recruits,high,0.19485278303121925,2
305,surv,subcanopy,high,0.6399508602838041,2
305,surv,canopy,high,0.5516611709515165,2
305,settlement,NA,high,711.1581448478311,2
306,surv,recruits,high,0.18547305286635382,2
306,surv,subcanopy,high,0.2043458656568686,2
306,surv,canopy,high,0.6096103164041948,2
306,settlement,NA,high,288.89752334817575,2
307,surv,recruits,high,0.015723992119842656,2
307,surv,subcanopy,high,0.6428059495720646,2
307,surv,canopy,high,0.5360592409118705,2
307,settlement,NA,high,369.6876249636857,2
308,surv,recruits,high,0.21855380146005238,2
308,surv,subcanopy,high,0.793702360213313,2
308,surv,canopy,high,0.32965810109637295,2
308,settlement,NA,high,2385.938727545551,2
309,surv,recruits,high,0.008432170034628816,2
309,surv,subcanopy,high,0.2639472869239632,2
309,surv,canopy,high,0.502289959685848,2
309,settlement,NA,high,1667.351918767602,2
310,surv,recruits,high,0.15489958390307418,2
310,surv,subcanopy,high,0.8004829768183551,2
310,surv,canopy,high,0.2815550153460237,2
310,settlement,NA,high,1490.2364426272125,2
311,surv,recruits,high,0.03593724989285964,2
311,surv,subcanopy,high,0.3111904532888552,2
311,surv,canopy,high,0.750944505480585,2
311,settlement,NA,high,392.88668742317685,2
312,surv,recruits,high,0.011969596849435455,2
312,surv,subcanopy,high,0.40501886635507867,2
312,surv,canopy,high,0.4518276978074606,2
312,settlement,NA,high,2446.2392372567406,2
313,surv,recruits,high,0.19389009122967077,2
313,surv,subcanopy,high,0.32002870428940977,2
