parDraw,param,stage,exposure,val,exposureNum
253,growFrond,subcanopy,NA,0.24372279320718865,NA
253,growFrond,canopy,NA,0.35769207801253733,NA
253,loss,NA,NA,0.34519692629960774,NA
253,densityEffShape,NA,NA,0.6456246702000499,NA
254,growStipe,recruits,NA,192.95071866517725,NA
254,growStipe,subcanopy,NA,189.80955745448267,NA
254,growStipe,canopy,NA,48.20692240189665,NA
254,growFrond,recruits,NA,0.18830289054943314,NA
254,growFrond,subcanopy,NA,0.23165711553093893,NA
254,growFrond,canopy,NA,0.4005600976974004,NA
254,loss,NA,NA,0.3939310677843626,NA
254,densityEffShape,NA,NA,1.2644003864843398,NA
255,growStipe,recruits,NA,192.6333499965624,NA
255,growStipe,subcanopy,NA,201.9520448939371,NA
255,growStipe,canopy,NA,51.46120186914639,NA
255,growFrond,recruits,NA,0.19555012726433668,NA
255,growFrond,subcanopy,NA,0.28405882857876535,NA
255,growFrond,canopy,NA,0.3767685481486905,NA
255,loss,NA,NA,0.37080358241673883,NA
255,densityEffShape,NA,NA,0.6669984918553382,NA
256,growStipe,recruits,NA,217.8622106445317,NA
256,growStipe,subcanopy,NA,195.83454467913626,NA
256,growStipe,canopy,NA,52.569858544457404,NA
256,growFrond,recruits,NA,0.19819688248483958,NA
256,growFrond,subcanopy,NA,0.28439901072203255,NA
256,growFrond,canopy,NA,0.4472843851552673,NA
256,loss,NA,NA,0.38233409799154305,NA
256,densityEffShape,NA,NA,0.8139163749292493,NA
257,growStipe,recruits,NA,194.56734592173967,NA
257,growStipe,subcanopy,NA,198.38883665859314,NA
257,growStipe,canopy,NA,46.396638139114685,NA
257,growFrond,recruits,NA,0.173566630472027,NA
257,growFrond,subcanopy,NA,0.21552118706376397,NA
257,growFrond,canopy,NA,0.4170419821768285,NA
257,loss,NA,NA,0.3847896440831319,NA
257,densityEffShape,NA,NA,1.1692216710653156,NA
258,growStipe,recruits,NA,187.17953717227522,NA
258,growStipe,subcanopy,NA,209.63207064722332,NA
258,growStipe,canopy,NA,69.39493146883545,NA
258,growFrond,recruits,NA,0.15454432591022085,NA
258,growFrond,subcanopy,NA,0.25118186236058704,NA
258,growFrond,canopy,NA,0.3757890801487388,NA
258,loss,NA,NA,0.22278443107471801,NA
258,densityEffShape,NA,NA,0.8400997575372458,NA
259,growStipe,recruits,NA,219.44901161937725,NA
259,growStipe,subcanopy,NA,164.27411858929818,NA
259,growStipe,canopy,NA,42.94344234648478,NA
259,growFrond,recruits,NA,0.18871528145576064,NA
259,growFrond,subcanopy,NA,0.25498325966880103,NA
259,growFrond,canopy,NA,0.34777924235454205,NA
259,loss,NA,NA,0.25250893623374715,NA
259,densityEffShape,NA,NA,0.8184731262736022,NA
260,growStipe,recruits,NA,169.33388741369262,NA
260,growStipe,subcanopy,NA,171.37047410661327,NA
260,growStipe,canopy,NA,65.25291796164876,NA
260,growFrond,recruits,NA,0.1866835469422954,NA
260,growFrond,subcanopy,NA,0.17570500858215715,NA
260,growFrond,canopy,NA,0.41272234520384504,NA
260,loss,NA,NA,0.09891314070940518,NA
260,densityEffShape,NA,NA,1.3848941014148295,NA
261,growStipe,recruits,NA,180.48880068157888,NA
261,growStipe,subcanopy,NA,214.7508131945554,NA
261,growStipe,canopy,NA,49.2868558232005,NA
261,growFrond,recruits,NA,0.19097505054152417,NA
261,growFrond,subcanopy,NA,0.2173455402537731,NA
261,growFrond,canopy,NA,0.37475746481302963,NA
261,loss,NA,NA,0.36885669215404304,NA
261,densityEffShape,NA,NA,0.8495887329336256,NA
262,growStipe,recruits,NA,211.2106129722253,NA
262,growStipe,subcanopy,NA,168.4210397980273,NA
262,growStipe,canopy,NA,63.331209378110685,NA
262,growFrond,recruits,NA,0.19830633146258772,NA
262,growFrond,subcanopy,NA,0.24297978454246172,NA
262,growFrond,canopy,NA,0.3972946299678531,NA
262,loss,NA,NA,0.3829308943441321,NA
262,densityEffShape,NA,NA,0.9061940854880959,NA
263,growStipe,recruits,NA,189.19627417868224,NA
263,growStipe,subcanopy,NA,176.9071592406624,NA
263,growStipe,canopy,NA,49.10749100880352,NA
263,growFrond,recruits,NA,0.16223878187871005,NA
263,growFrond,subcanopy,NA,0.25264743845743726,NA
263,growFrond,canopy,NA,0.34074723872129115,NA
263,loss,NA,NA,0.06392103151498571,NA
263,densityEffShape,NA,NA,1.3700588883366436,NA
264,growStipe,recruits,NA,214.26518953105875,NA
264,growStipe,subcanopy,NA,193.05075124210438,NA
264,growStipe,canopy,NA,42.08495545904119,NA
264,growFrond,recruits,NA,0.18408268231284816,NA
264,growFrond,subcanopy,NA,0.20616464235252568,NA
264,growFrond,canopy,NA,0.44008654477872866,NA
264,loss,NA,NA,0.20594677314315654,NA
264,densityEffShape,NA,NA,0.9327877208124846,NA
265,growStipe,recruits,NA,183.90764110811682,NA
265,growStipe,subcanopy,NA,165.4196439034589,NA
265,growStipe,canopy,NA,74.30477160536097,NA
265,growFrond,recruits,NA,0.16545084269650207,NA
265,growFrond,subcanopy,NA,0.24387248450753063,NA
265,growFrond,canopy,NA,0.35672260914718135,NA
265,loss,NA,NA,0.22252807575846437,NA
265,densityEffShape,NA,NA,0.5632046475075185,NA
266,growStipe,recruits,NA,227.4530072219479,NA
266,growStipe,subcanopy,NA,229.2355679916447,NA
266,growStipe,canopy,NA,71.25480740823551,NA
266,growFrond,recruits,NA,0.2013439737857655,NA
266,growFrond,subcanopy,NA,0.28291699660616015,NA
266,growFrond,canopy,NA,0.41526324750345633,NA
266,loss,NA,NA,0.32784635483382896,NA
266,densityEffShape,NA,NA,0.9411973697133362,NA
267,growStipe,recruits,NA,221.32366630392238,NA
267,growStipe,subcanopy,NA,208.68589685594193,NA
267,growStipe,canopy,NA,72.26998024705688,NA
267,growFrond,recruits,NA,0.18445811219031968,NA
267,growFrond,subcanopy,NA,0.17494425560101162,NA
267,growFrond,canopy,NA,0.44214282117741577,NA
267,loss,NA,NA,0.20069351041322728,NA
267,densityEffShape,NA,NA,0.7031185245141387,NA
268,growStipe,recruits,NA,175.54279290564756,NA
268,growStipe,subcanopy,NA,180.4472270723534,NA
268,growStipe,canopy,NA,43.458564140923734,NA
268,growFrond,recruits,NA,0.1598754986126801,NA
268,growFrond,subcanopy,NA,0.25507858006119477,NA
268,growFrond,canopy,NA,0.3913759355463376,NA
268,loss,NA,NA,0.4078339424591524,NA
268,densityEffShape,NA,NA,0.613254961092025,NA
269,growStipe,recruits,NA,218.12235939071047,NA
269,growStipe,subcanopy,NA,175.20510190019567,NA
269,growStipe,canopy,NA,66.74240828730757,NA
269,growFrond,recruits,NA,0.17016806572168258,NA
269,growFrond,subcanopy,NA,0.25775742087780007,NA
269,growFrond,canopy,NA,0.4028073971052587,NA
269,loss,NA,NA,0.452552811877166,NA
269,densityEffShape,NA,NA,1.195651564747095,NA
270,growStipe,recruits,NA,209.3229524394,NA
270,growStipe,subcanopy,NA,187.45233620007414,NA
270,growStipe,canopy,NA,62.273904941509954,NA
270,growFrond,recruits,NA,0.1752971358983551,NA
270,growFrond,subcanopy,NA,0.2795198259558993,NA
270,growFrond,canopy,NA,0.427981570226124,NA
270,loss,NA,NA,0.07962592994631956,NA
270,densityEffShape,NA,NA,0.8852441557683051,NA
271,growStipe,recruits,NA,187.76063141687624,NA
271,growStipe,subcanopy,NA,223.18728911760823,NA
271,growStipe,canopy,NA,42.47197651756338,NA
271,growFrond,recruits,NA,0.1696179099622188,NA
271,growFrond,subcanopy,NA,0.25094609430542797,NA
271,growFrond,canopy,NA,0.34175213569836727,NA
271,loss,NA,NA,0.43251882944664277,NA
271,densityEffShape,NA,NA,1.478776422329247,NA
272,growStipe,recruits,NA,231.07031061428708,NA
272,growStipe,subcanopy,NA,176.9794000432643,NA
272,growStipe,canopy,NA,62.42161604359738,NA
272,growFrond,recruits,NA,0.1576867372725927,NA
272,growFrond,subcanopy,NA,0.21877832572865918,NA
272,growFrond,canopy,NA,0.358355020594713,NA
272,loss,NA,NA,0.49735489454832926,NA
272,densityEffShape,NA,NA,1.4310726555995643,NA
273,growStipe,recruits,NA,170.53084739369794,NA
273,growStipe,subcanopy,NA,178.46412505496056,NA
273,growStipe,canopy,NA,71.11813451077255,NA
273,growFrond,recruits,NA,0.17931986421077545,NA
273,growFrond,subcanopy,NA,0.2856548547951884,NA
273,growFrond,canopy,NA,0.4655695474642213,NA
273,loss,NA,NA,0.2677358745197005,NA
273,densityEffShape,NA,NA,1.3093971060588956,NA
274,growStipe,recruits,NA,161.66951426415167,NA
274,growStipe,subcanopy,NA,225.53896150509513,NA
274,growStipe,canopy,NA,54.034118277789915,NA
274,growFrond,recruits,NA,0.18462057291832779,NA
274,growFrond,subcanopy,NA,0.23690353297400468,NA
274,growFrond,canopy,NA,0.36320398791517583,NA
274,loss,NA,NA,0.28222057406871587,NA
274,densityEffShape,NA,NA,1.1081985449418426,NA
275,growStipe,recruits,NA,169.81311177102256,NA
275,growStipe,subcanopy,NA,180.52834569207863,NA
275,growStipe,canopy,NA,60.96490878500761,NA
275,growFrond,recruits,NA,0.17753979320042335,NA
275,growFrond,subcanopy,NA,0.1756506438470335,NA
275,growFrond,canopy,NA,0.4254497212250803,NA
275,loss,NA,NA,0.3868604478895623,NA
275,densityEffShape,NA,NA,1.063176199560985,NA
276,growStipe,recruits,NA,209.17044090938316,NA
276,growStipe,subcanopy,NA,179.8447391524651,NA
276,growStipe,canopy,NA,54.90042765078685,NA
276,growFrond,recruits,NA,0.15036509594840916,NA
276,growFrond,subcanopy,NA,0.2897250755125988,NA
276,growFrond,canopy,NA,0.41519739309907644,NA
276,loss,NA,NA,0.16363466534676488,NA
276,densityEffShape,NA,NA,0.7642689538188279,NA
277,growStipe,recruits,NA,226.0250710912042,NA
277,growStipe,subcanopy,NA,192.68445554151813,NA
277,growStipe,canopy,NA,55.83378896034655,NA
277,growFrond,recruits,NA,0.17232888682417766,NA
277,growFrond,subcanopy,NA,0.24537088893226863,NA
277,growFrond,canopy,NA,0.40340447435961135,NA
277,loss,NA,NA,0.35305983631250415,NA
277,densityEffShape,NA,NA,1.4199213569518179,NA
278,growStipe,recruits,NA,201.16159080625408,NA
278,growStipe,subcanopy,NA,168.34225928641018,NA
278,growStipe,canopy,NA,73.30334406468546,NA
278,growFrond,recruits,NA,0.15088613578896704,NA
278,growFrond,subcanopy,NA,0.2234726312663539,NA
278,growFrond,canopy,NA,0.4205020260049763,NA
278,loss,NA,NA,0.40283282819584554,NA
278,densityEffShape,NA,NA,1.0698206755332649,NA
279,growStipe,recruits,NA,157.41968908465222,NA
279,growStipe,subcanopy,NA,191.0265456763194,NA
279,growStipe,canopy,NA,72.802253564468,NA
279,growFrond,recruits,NA,0.1681755139266487,NA
279,growFrond,subcanopy,NA,0.23120037802257482,NA
279,growFrond,canopy,NA,0.3942851292371693,NA
279,loss,NA,NA,0.14153636790024646,NA
279,densityEffShape,NA,NA,0.7810195081401616,NA
280,growStipe,recruits,NA,193.84834615795967,NA
280,growStipe,subcanopy,NA,180.10854900610786,NA
280,growStipe,canopy,NA,45.99135773356517,NA
280,growFrond,recruits,NA,0.17874903466213166,NA
280,growFrond,subcanopy,NA,0.22179528422839895,NA
280,growFrond,canopy,NA,0.4641648670010017,NA
280,loss,NA,NA,0.4536911659204872,NA
280,densityEffShape,NA,NA,0.6025024109985679,NA
281,growStipe,recruits,NA,226.94330085308425,NA
281,growStipe,subcanopy,NA,223.58647361473214,NA
281,growStipe,canopy,NA,66.14734011544206,NA
281,growFrond,recruits,NA,0.16679873543044343,NA
281,growFrond,subcanopy,NA,0.2513613068882998,NA
281,growFrond,canopy,NA,0.3384453372372595,NA
281,loss,NA,NA,0.38082499698307115,NA
281,densityEffShape,NA,NA,1.1883609893266112,NA
282,growStipe,recruits,NA,162.9206521101541,NA
282,growStipe,subcanopy,NA,219.67841551262248,NA
282,growStipe,canopy,NA,42.69705247252308,NA
282,growFrond,recruits,NA,0.1937901306789087,NA
282,growFrond,subcanopy,NA,0.21012707053107404,NA
282,growFrond,canopy,NA,0.3348163314751305,NA
282,loss,NA,NA,0.44616908628177354,NA
282,densityEffShape,NA,NA,1.3097936145495623,NA
283,growStipe,recruits,NA,207.66696062370633,NA
283,growStipe,subcanopy,NA,169.1752265415878,NA
283,growStipe,canopy,NA,59.589389576728436,NA
283,growFrond,recruits,NA,0.16449491987223608,NA
283,growFrond,subcanopy,NA,0.17006311079582762,NA
283,growFrond,canopy,NA,0.3300912842610123,NA
283,loss,NA,NA,0.3520944138230653,NA
283,densityEffShape,NA,NA,0.5527109375689179,NA
284,growStipe,recruits,NA,209.45327078654327,NA
284,growStipe,subcanopy,NA,162.5078477453843,NA
284,growStipe,canopy,NA,64.66005888140734,NA
284,growFrond,recruits,NA,0.19970258784380557,NA
284,growFrond,subcanopy,NA,0.26016708302851105,NA
284,growFrond,canopy,NA,0.32982383247540664,NA
284,loss,NA,NA,0.11475688060201787,NA
284,densityEffShape,NA,NA,0.9616347823757678,NA
285,growStipe,recruits,NA,192.0211826287659,NA
285,growStipe,subcanopy,NA,179.14416824003106,NA
285,growStipe,canopy,NA,60.92394264095944,NA
285,growFrond,recruits,NA,0.16307941288346173,NA
285,growFrond,subcanopy,NA,0.21385942318464574,NA
285,growFrond,canopy,NA,0.37740260831677624,NA
285,loss,NA,NA,0.11599680951323135,NA
285,densityEffShape,NA,NA,1.0637411917559803,NA
286,growStipe,recruits,NA,229.61693166633523,NA
286,growStipe,subcanopy,NA,188.5365204732925,NA
286,growStipe,canopy,NA,74.04246569247832,NA
286,growFrond,recruits,NA,0.15895726222131928,NA
286,growFrond,subcanopy,NA,0.2125777329780034,NA
286,growFrond,canopy,NA,0.32949180167725695,NA
286,loss,NA,NA,0.4455417708858357,NA
286,densityEffShape,NA,NA,0.5039291186258197,NA
287,growStipe,recruits,NA,158.2834606455565,NA
287,growStipe,subcanopy,NA,161.30006429716894,NA
287,growStipe,canopy,NA,73.8358268909387,NA
287,growFrond,recruits,NA,0.20579607728140148,NA
287,growFrond,subcanopy,NA,0.27960321275796407,NA
287,growFrond,canopy,NA,0.41279750855368996,NA
287,loss,NA,NA,0.2660495080726947,NA
287,densityEffShape,NA,NA,0.6321406902279705,NA
288,growStipe,recruits,NA,217.72216083494448,NA
288,growStipe,subcanopy,NA,198.62345915857384,NA
288,growStipe,canopy,NA,71.89966316238412,NA
288,growFrond,recruits,NA,0.1903704739993194,NA
288,growFrond,subcanopy,NA,0.2543761737127443,NA
288,growFrond,canopy,NA,0.38783495845875665,NA
288,loss,NA,NA,0.3219550887796192,NA
288,densityEffShape,NA,NA,0.8459965842776,NA
289,growStipe,recruits,NA,174.2948261233768,NA
289,growStipe,subcanopy,NA,163.50325283402464,NA
289,growStipe,canopy,NA,71.22425416691243,NA
289,growFrond,recruits,NA,0.1741377832024404,NA
289,growFrond,subcanopy,NA,0.20729725699047669,NA
289,growFrond,canopy,NA,0.39181726685948887,NA
289,loss,NA,NA,0.12508239262128668,NA
289,densityEffShape,NA,NA,1.4304282208904624,NA
290,growStipe,recruits,NA,205.01112665099268,NA
290,growStipe,subcanopy,NA,182.44418595232713,NA
290,growStipe,canopy,NA,64.82089455243087,NA
290,growFrond,recruits,NA,0.16015311062850648,NA
290,growFrond,subcanopy,NA,0.2087581347772073,NA
290,growFrond,canopy,NA,0.4336220992959291,NA
290,loss,NA,NA,0.3467728914980146,NA
290,densityEffShape,NA,NA,0.6222236638423055,NA
291,growStipe,recruits,NA,214.8716159598216,NA
291,growStipe,subcanopy,NA,183.39709758565579,NA
291,growStipe,canopy,NA,52.369813944299715,NA
291,growFrond,recruits,NA,0.1609334786394299,NA
291,growFrond,subcanopy,NA,0.19942947350524162,NA
291,growFrond,canopy,NA,0.4452528844990291,NA
291,loss,NA,NA,0.10185797025824364,NA
291,densityEffShape,NA,NA,0.5801837611943483,NA
292,growStipe,recruits,NA,204.99943062399058,NA
292,growStipe,subcanopy,NA,227.90850044787015,NA
292,growStipe,canopy,NA,49.07928681251231,NA
292,growFrond,recruits,NA,0.16279022020583886,NA
292,growFrond,subcanopy,NA,0.17359250082490182,NA
292,growFrond,canopy,NA,0.35588539698749627,NA
292,loss,NA,NA,0.2911207098075434,NA
292,densityEffShape,NA,NA,1.109153019497171,NA
293,growStipe,recruits,NA,199.53771777221075,NA
293,growStipe,subcanopy,NA,222.33099077302546,NA
293,growStipe,canopy,NA,58.30369610687147,NA
293,growFrond,recruits,NA,0.17260824963185936,NA
293,growFrond,subcanopy,NA,0.27510041201805113,NA
293,growFrond,canopy,NA,0.33433403223565444,NA
293,loss,NA,NA,0.22558631089765807,NA
293,densityEffShape,NA,NA,0.60955282417126,NA
294,growStipe,recruits,NA,163.22482548020534,NA
294,growStipe,subcanopy,NA,210.0187625977089,NA
294,growStipe,canopy,NA,50.22775610389862,NA
294,growFrond,recruits,NA,0.1730808199122284,NA
294,growFrond,subcanopy,NA,0.17940948959476133,NA
294,growFrond,canopy,NA,0.4117389130480512,NA
294,loss,NA,NA,0.36049826688145203,NA
294,densityEffShape,NA,NA,1.1043168602045625,NA
295,growStipe,recruits,NA,162.0875956829335,NA
295,growStipe,subcanopy,NA,180.92202463874912,NA
295,growStipe,canopy,NA,52.4606442267995,NA
295,growFrond,recruits,NA,0.17983775245324257,NA
295,growFrond,subcanopy,NA,0.18338427753179928,NA
295,growFrond,canopy,NA,0.38700916340518204,NA
295,loss,NA,NA,0.1652191287607603,NA
295,densityEffShape,NA,NA,0.7409758847206831,NA
296,growStipe,recruits,NA,168.77101407948416,NA
296,growStipe,subcanopy,NA,182.19590679774169,NA
296,growStipe,canopy,NA,44.82964444715178,NA
296,growFrond,recruits,NA,0.16771707573299685,NA
296,growFrond,subcanopy,NA,0.28601408235250214,NA
296,growFrond,canopy,NA,0.39750691980291475,NA
296,loss,NA,NA,0.05198484726678987,NA
296,densityEffShape,NA,NA,0.8182192356325686,NA
297,growStipe,recruits,NA,214.01957123757518,NA
297,growStipe,subcanopy,NA,198.39307396784017,NA
297,growStipe,canopy,NA,45.9006790698103,NA
297,growFrond,recruits,NA,0.16358410739333915,NA
297,growFrond,subcanopy,NA,0.248136111374328,NA
297,growFrond,canopy,NA,0.428681041409006,NA
297,loss,NA,NA,0.3199590948441121,NA
297,densityEffShape,NA,NA,1.4944422482512891,NA
298,growStipe,recruits,NA,165.47931917468512,NA
298,growStipe,subcanopy,NA,167.9175960684223,NA
298,growStipe,canopy,NA,61.48226610382076,NA
298,growFrond,recruits,NA,0.2000609319599388,NA
298,growFrond,subcanopy,NA,0.2616121726456494,NA
298,growFrond,canopy,NA,0.4657159416285622,NA
298,loss,NA,NA,0.2004660054899981,NA
298,densityEffShape,NA,NA,1.2953458500560373,NA
299,growStipe,recruits,NA,188.69831219473664,NA
299,growStipe,subcanopy,NA,191.51637489359473,NA
299,growStipe,canopy,NA,52.585640029880395,NA
299,growFrond,recruits,NA,0.18587799931212645,NA
299,growFrond,subcanopy,NA,0.23004444835248244,NA
299,growFrond,canopy,NA,0.350424391703289,NA
299,loss,NA,NA,0.2057997733032057,NA
299,densityEffShape,NA,NA,1.4876213297247887,NA
300,growStipe,recruits,NA,158.30724060227513,NA
300,growStipe,subcanopy,NA,185.09305047281825,NA
300,growStipe,canopy,NA,53.79999644749178,NA
300,growFrond,recruits,NA,0.1998289008170205,NA
300,growFrond,subcanopy,NA,0.2412280023319669,NA
300,growFrond,canopy,NA,0.3975127013705636,NA
300,loss,NA,NA,0.4473491961839495,NA
300,densityEffShape,NA,NA,1.300081442343071,NA
301,growStipe,recruits,NA,187.64894080320488,NA
301,growStipe,subcanopy,NA,210.04970464632706,NA
301,growStipe,canopy,NA,69.86821401125185,NA
301,growFrond,recruits,NA,0.20772073337431896,NA
301,growFrond,subcanopy,NA,0.21802465960626086,NA
301,growFrond,canopy,NA,0.4654949716806335,NA
301,loss,NA,NA,0.17348368797146685,NA
301,densityEffShape,NA,NA,0.6930632644798607,NA
302,growStipe,recruits,NA,164.69579469495233,NA
302,growStipe,subcanopy,NA,194.1306137445924,NA
302,growStipe,canopy,NA,56.89902367389227,NA
302,growFrond,recruits,NA,0.15344244596159295,NA
302,growFrond,subcanopy,NA,0.18619086592631184,NA
302,growFrond,canopy,NA,0.46277298022130703,NA
302,loss,NA,NA,0.35549820276736566,NA
302,densityEffShape,NA,NA,1.0177199742756784,NA
303,growStipe,recruits,NA,166.12177327259525,NA
303,growStipe,subcanopy,NA,192.96932187939763,NA
303,growStipe,canopy,NA,61.91806261769638,NA
303,growFrond,recruits,NA,0.15058921392290528,NA
303,growFrond,subcanopy,NA,0.2701708248924277,NA
303,growFrond,canopy,NA,0.3883128191711115,NA
303,loss,NA,NA,0.2453020573672813,NA
303,densityEffShape,NA,NA,0.8977228379808366,NA
304,growStipe,recruits,NA,213.17403570221532,NA
304,growStipe,subcanopy,NA,223.71143150814817,NA
304,growStipe,canopy,NA,54.51654385562453,NA
304,growFrond,recruits,NA,0.18868437131042254,NA
304,growFrond,subcanopy,NA,0.18754564973481425,NA
304,growFrond,canopy,NA,0.4560400670726901,NA
304,loss,NA,NA,0.24067045150372995,NA
304,densityEffShape,NA,NA,0.5142601684201509,NA
305,growStipe,recruits,NA,226.5772185868065,NA
305,growStipe,subcanopy,NA,179.94039082526768,NA
305,growStipe,canopy,NA,65.76575817546127,NA
305,growFrond,recruits,NA,0.20069676242228612,NA
305,growFrond,subcanopy,NA,0.21592077960289158,NA
305,growFrond,canopy,NA,0.39633517109665617,NA
305,loss,NA,NA,0.15412918720622873,NA
305,densityEffShape,NA,NA,1.1857103980146348,NA
306,growStipe,recruits,NA,195.45379068609807,NA
306,growStipe,subcanopy,NA,172.218213435558,NA
306,growStipe,canopy,NA,67.5163309859204,NA
306,growFrond,recruits,NA,0.1741715567256435,NA
306,growFrond,subcanopy,NA,0.29080990120686867,NA
306,growFrond,canopy,NA,0.35829322111934886,NA
306,loss,NA,NA,0.27748393119006537,NA
306,densityEffShape,NA,NA,0.7927270010113716,NA
307,growStipe,recruits,NA,214.12429517557342,NA
307,growStipe,subcanopy,NA,211.61687881553175,NA
307,growStipe,canopy,NA,43.71562769878802,NA
307,growFrond,recruits,NA,0.20304159225880175,NA
307,growFrond,subcanopy,NA,0.20297888346403925,NA
307,growFrond,canopy,NA,0.3491350572420492,NA
307,loss,NA,NA,0.3578893227201274,NA
307,densityEffShape,NA,NA,0.9195835480932146,NA
308,growStipe,recruits,NA,212.80442580964905,NA
308,growStipe,subcanopy,NA,196.9621490873419,NA
308,growStipe,canopy,NA,73.3619466206306,NA
308,growFrond,recruits,NA,0.1913147680245416,NA
308,growFrond,subcanopy,NA,0.2344168377126183,NA
308,growFrond,canopy,NA,0.409564037154144,NA
308,loss,NA,NA,0.28395241623926093,NA
308,densityEffShape,NA,NA,0.9922589813359082,NA
309,growStipe,recruits,NA,190.56857717845168,NA
309,growStipe,subcanopy,NA,188.56262865819915,NA
309,growStipe,canopy,NA,49.10732950171307,NA
309,growFrond,recruits,NA,0.19379479335605737,NA
309,growFrond,subcanopy,NA,0.2916929582468748,NA
309,growFrond,canopy,NA,0.38762949730877005,NA
309,loss,NA,NA,0.4892836502284744,NA
309,densityEffShape,NA,NA,1.0059957434423268,NA
310,growStipe,recruits,NA,227.72732055663312,NA
310,growStipe,subcanopy,NA,205.82112290360223,NA
310,growStipe,canopy,NA,60.362430749635124,NA
310,growFrond,recruits,NA,0.17704853875806079,NA
310,growFrond,subcanopy,NA,0.21775001443286976,NA
310,growFrond,canopy,NA,0.3747333332982067,NA
310,loss,NA,NA,0.4319820989824704,NA
310,densityEffShape,NA,NA,1.2497837492264807,NA
311,growStipe,recruits,NA,210.4684854229646,NA
311,growStipe,subcanopy,NA,220.49822989031543,NA
311,growStipe,canopy,NA,50.96084031079988,NA
311,growFrond,recruits,NA,0.19989157076918598,NA
311,growFrond,subcanopy,NA,0.23676158713934464,NA
311,growFrond,canopy,NA,0.4475768301620479,NA
311,loss,NA,NA,0.12289216203549005,NA
311,densityEffShape,NA,NA,0.8616354069672525,NA
312,growStipe,recruits,NA,173.9207681481467,NA
312,growStipe,subcanopy,NA,189.790183572959,NA
312,growStipe,canopy,NA,61.14151102085221,NA
312,growFrond,recruits,NA,0.16469565758161198,NA
312,growFrond,subcanopy,NA,0.2701509759773126,NA
312,growFrond,canopy,NA,0.3856566676473938,NA
312,loss,NA,NA,0.28695318871793596,NA
312,densityEffShape,NA,NA,1.0695501712616533,NA
313,growStipe,recruits,NA,160.88508648673582,NA
313,growStipe,subcanopy,NA,163.62168337158087,NA
313,growStipe,canopy,NA,67.93843305271596,NA
313,growFrond,recruits,NA,0.17729235096782928,NA
313,growFrond,subcanopy,NA,0.22236464963461383,NA
313,growFrond,canopy,NA,0.4370343896954113,NA
313,loss,NA,NA,0.24091200948068417,NA
313,densityEffShape,NA,NA,1.0011265808716416,NA
314,growStipe,recruits,NA,163.03768427403855,NA
314,growStipe,subcanopy,NA,169.26383350580744,NA
314,growStipe,canopy,NA,42.03077393565834,NA
314,growFrond,recruits,NA,0.15817054496094937,NA
314,growFrond,subcanopy,NA,0.2121195936302977,NA
314,growFrond,canopy,NA,0.4161459419418916,NA
314,loss,NA,NA,0.2261187071645414,NA
314,densityEffShape,NA,NA,0.8920424564275891,NA
315,growStipe,recruits,NA,230.58758611276292,NA
315,growStipe,subcanopy,NA,221.18434037271481,NA
315,growStipe,canopy,NA,70.64034186408966,NA
315,growFrond,recruits,NA,0.16607233814436315,NA
315,growFrond,subcanopy,NA,0.2658652697379796,NA
315,growFrond,canopy,NA,0.37128066257059666,NA
315,loss,NA,NA,0.44394434844079234,NA
315,densityEffShape,NA,NA,1.3337457138113678,NA
316,growStipe,recruits,NA,162.47802042564356,NA
316,growStipe,subcanopy,NA,191.50659275472034,NA
316,growStipe,canopy,NA,63.16404923311633,NA
316,growFrond,recruits,NA,0.15644048516405692,NA
316,growFrond,subcanopy,NA,0.25139872113832845,NA
316,growFrond,canopy,NA,0.36207237344017557,NA
316,loss,NA,NA,0.24201641151294567,NA
316,densityEffShape,NA,NA,0.7058646981604397,NA
317,growStipe,recruits,NA,229.60334399040852,NA
317,growStipe,subcanopy,NA,168.90868337537208,NA
317,growStipe,canopy,NA,49.35131810853616,NA
317,growFrond,recruits,NA,0.15627845994720235,NA
317,growFrond,subcanopy,NA,0.2570670632747855,NA
317,growFrond,canopy,NA,0.38016330677327753,NA
317,loss,NA,NA,0.11541492732213844,NA
317,densityEffShape,NA,NA,0.8501547761261463,NA
318,growStipe,recruits,NA,223.58212036197565,NA
318,growStipe,subcanopy,NA,163.591954135818,NA
318,growStipe,canopy,NA,69.07759420165371,NA
318,growFrond,recruits,NA,0.1857253824523875,NA
318,growFrond,subcanopy,NA,0.27445720333107276,NA
318,growFrond,canopy,NA,0.3768341907277053,NA
318,loss,NA,NA,0.3419495334098379,NA
318,densityEffShape,NA,NA,1.1577808696310967,NA
319,growStipe,recruits,NA,183.23596411901036,NA
319,growStipe,subcanopy,NA,195.08095632371177,NA
319,growStipe,canopy,NA,43.48722343855201,NA
319,growFrond,recruits,NA,0.19812555303811807,NA
319,growFrond,subcanopy,NA,0.25093805558496607,NA
319,growFrond,canopy,NA,0.45086874830647256,NA
319,loss,NA,NA,0.33304595365677603,NA
319,densityEffShape,NA,NA,1.0601154924370348,NA
320,growStipe,recruits,NA,210.47647106775105,NA
320,growStipe,subcanopy,NA,169.3832134509151,NA
320,growStipe,canopy,NA,63.17272472825624,NA
320,growFrond,recruits,NA,0.154491579250726,NA
320,growFrond,subcanopy,NA,0.2756348351320168,NA
320,growFrond,canopy,NA,0.4658899220542274,NA
320,loss,NA,NA,0.15111983126615164,NA
320,densityEffShape,NA,NA,1.1273194288369268,NA
321,growStipe,recruits,NA,199.45938751426695,NA
