parDraw,param,stage,exposure,val,exposureNum
158,surv,subcanopy,low,0.1744267279028605,1
158,surv,canopy,low,0.5952054916451247,1
158,settlement,NA,low,829.7587005239457,1
159,surv,recruits,low,0.12135981607813415,1
159,surv,subcanopy,low,0.3810859294268839,1
159,surv,canopy,low,0.2707698401409958,1
159,settlement,NA,low,441.5829628356583,1
160,surv,recruits,low,0.034517928993068187,1
160,surv,subcanopy,low,0.4683046059255409,1
160,surv,canopy,low,0.5341351103771401,1
160,settlement,NA,low,690.9287238740699,1
161,surv,recruits,low,0.01858511704525564,1
161,surv,subcanopy,low,0.38046039170072016,1
161,surv,canopy,low,0.71199750547501806,1
161,settlement,NA,low,939.3244746946793,1
162,surv,recruits,low,0.1225241429523642,1
162,surv,subcanopy,low,0.7792324524237629,1
162,surv,canopy,low,0.23021695902273398,1
162,settlement,NA,low,416.1012534584614,1
163,surv,recruits,low,0.10999076375113684,1
163,surv,subcanopy,low,0.13103818287466815,1
163,surv,canopy,low,0.24746383382898923,1
163,settlement,NA,low,126.18275342670418,1
164,surv,recruits,low,0.05220913939896024,1
164,surv,subcanopy,low,0.7222437360994067,1
164,surv,canopy,low,0.5102280228966997,1
164,settlement,NA,low,489.8492679013929,1
165,surv,recruits,low,0.12747138257771878,1
165,surv,subcanopy,low,0.8474342925553706,1
165,surv,canopy,low,0.48508306205089874,1
165,settlement,NA,low,329.6280504744399,1
166,surv,recruits,low,0.016574965333899367,1
166,surv,subcanopy,low,0.3275044075601738,1
166,surv,canopy,low,0.458413795007445,1
166,settlement,NA,low,309.99060091119054,1
167,surv,recruits,low,0.07925831137843391,1
167,surv,subcanopy,low,0.5992595354284376,1
167,surv,canopy,low,0.7488083689877958,1
167,settlement,NA,low,513.2279423507994,1
168,surv,recruits,low,0.09086974714347432,1
168,surv,subcanopy,low,0.3515231944857048,1
168,surv,canopy,low,0.7491885442316446,1
168,settlement,NA,low,177.9234725809408,1
169,surv,recruits,low,0.0995586590662077,1
169,surv,subcanopy,low,0.5512746100483958,1
169,surv,canopy,low,0.5968930982136194,1
169,settlement,NA,low,934.9847069517,1
170,surv,recruits,low,0.09956459765098172,1
170,surv,subcanopy,low,0.491791432727426,1
170,surv,canopy,low,0.4439793786658031,1
170,settlement,NA,low,857.21687404502,1
171,surv,recruits,low,0.029846637463052425,1
171,surv,subcanopy,low,0.40849697588207945,1
171,surv,canopy,low,0.3343809983791912,1
171,settlement,NA,low,369.80227209977147,1
172,surv,recruits,low,0.020531400666731016,1
172,surv,subcanopy,low,0.6219037841417636,1
172,surv,canopy,low,0.5908380012085314,1
172,settlement,NA,low,189.7493805314316,1
173,surv,recruits,low,0.1929069919834068,1
173,surv,subcanopy,low,0.5603169302914459,1
173,surv,canopy,low,0.66162022974026935,1
173,settlement,NA,low,701.6582946634787,1
174,surv,recruits,low,0.08009790251776935,1
174,surv,subcanopy,low,0.8040991960699642,1
174,surv,canopy,low,0.5219171653646724,1
174,settlement,NA,low,225.3900644530753,1
175,surv,recruits,low,0.051541843739097294,1
175,surv,subcanopy,low,0.917382328429649,1
175,surv,canopy,low,0.5188663551063809,1
175,settlement,NA,low,439.67348678240376,1
176,surv,recruits,low,0.11273965926521058,1
176,surv,subcanopy,low,0.719444450246567,1
176,surv,canopy,low,0.7044097477928517,1
176,settlement,NA,low,568.1398650808476,1
177,surv,recruits,low,0.08712746327714935,1
177,surv,subcanopy,low,0.7545453712713025,1
177,surv,canopy,low,0.240887937084835,1
177,settlement,NA,low,332.9934707102433,1
178,surv,recruits,low,0.014612337743231445,1
178,surv,subcanopy,low,0.7119979237302975,1
178,surv,canopy,low,0.200021782754026,1
178,settlement,NA,low,140.23564328584305,1
179,surv,recruits,low,0.032120207182241116,1
179,surv,subcanopy,low,0.14158125279440106,1
179,surv,canopy,low,0.6039311568054724,1
179,settlement,NA,low,305.7716928448111,1
180,surv,recruits,low,0.16762915189830016,1
180,surv,subcanopy,low,0.8310959860983113,1
180,surv,canopy,low,0.6703343691203382,1
180,settlement,NA,low,270.78715377814274,1
181,surv,recruits,low,0.012241980634915911,1
181,surv,subcanopy,low,0.36603328091694703,1
181,surv,canopy,low,0.36452914571281814,1
181,settlement,NA,low,929.3332620928586,1
182,surv,recruits,low,0.12287917714136762,1
182,surv,subcanopy,low,0.9245060308658091,1
182,surv,canopy,low,0.4230669269948051,1
182,settlement,NA,low,933.3498327650582,1
183,surv,recruits,low,0.08924277663588034,1
183,surv,subcanopy,low,0.8452499512719489,1
183,surv,canopy,low,0.6300096591585632,1
183,settlement,NA,low,918.1867325744793,1
184,surv,recruits,low,0.1839994783433465,1
184,surv,subcanopy,low,0.9009737262098039,1
184,surv,canopy,low,0.6500928453715866,1
184,settlement,NA,low,263.20682452570725,1
185,surv,recruits,low,0.18833024259576572,1
185,surv,subcanopy,low,0.5790511295921567,1
185,surv,canopy,low,0.3139860781740591,1
185,settlement,NA,low,631.8278883648165,1
186,surv,recruits,low,0.07607806260042754,1
186,surv,subcanopy,low,0.35552709386569425,1
186,surv,canopy,low,0.29970714843421087,1
186,settlement,NA,low,307.024835359476,1
187,surv,recruits,low,0.19578276770198333,1
187,surv,subcanopy,low,0.8780943208545166,1
187,surv,canopy,low,0.7509080699578212,1
187,settlement,NA,low,368.2945314647526,1
188,surv,recruits,low,0.06366268596617626,1
188,surv,subcanopy,low,0.3989203941853609,1
188,surv,canopy,low,0.29154569001095687,1
188,settlement,NA,low,288.43452423595147,1
189,surv,recruits,low,0.1483673199619601,1
189,surv,subcanopy,low,0.6704177969995397,1
189,surv,canopy,low,0.3341887528903994,1
189,settlement,NA,low,900.4060303952217,1
190,surv,recruits,low,0.19326899862077998,1
190,surv,subcanopy,low,0.8901800666596744,1
190,surv,canopy,low,0.7054355260535079,1
190,settlement,NA,low,893.9191557126417,1
191,surv,recruits,low,0.10236469582662752,1
191,surv,subcanopy,low,0.5845301283441977,1
191,surv,canopy,low,0.7253311367059561,1
191,settlement,NA,low,580.4910707244339,1
192,surv,recruits,low,0.003927177103705075,1
192,surv,subcanopy,low,0.3462378224730503,1
192,surv,canopy,low,0.6174924406362572,1
192,settlement,NA,low,870.4258946891557,1
193,surv,recruits,low,0.036466849501437935,1
193,surv,subcanopy,low,0.24800928132684602,1
193,surv,canopy,low,0.34106762348179687,1
193,settlement,NA,low,748.6182718034759,1
194,surv,recruits,low,0.15586743418564108,1
194,surv,subcanopy,low,0.6863719645770686,1
194,surv,canopy,low,0.6699979058532111,1
194,settlement,NA,low,676.3973219400589,1
195,surv,recruits,low,0.11618521884011235,1
195,surv,subcanopy,low,0.832672295026883,1
195,surv,canopy,low,0.4781594430327851,1
195,settlement,NA,low,580.2459241660945,1
196,surv,recruits,low,0.12768074299825793,1
196,surv,subcanopy,low,0.4179757761088796,1
196,surv,canopy,low,0.6014801494317104,1
196,settlement,NA,low,811.7327670042537,1
197,surv,recruits,low,0.18594409122502503,1
197,surv,subcanopy,low,0.9199220356554942,1
197,surv,canopy,low,0.4688884130878541,1
197,settlement,NA,low,662.6526613460028,1
198,surv,recruits,low,0.03233339061167314,1
198,surv,subcanopy,low,0.8302061370232385,1
198,surv,canopy,low,0.583150778154459,1
198,settlement,NA,low,557.609126844028,1
199,surv,recruits,low,0.0654411556588648,1
199,surv,subcanopy,low,0.2391453943016012,1
199,surv,canopy,low,0.22047128711458147,1
199,settlement,NA,low,333.2053627954552,1
200,surv,recruits,low,0.09331041850055093,1
200,surv,subcanopy,low,0.47458538866946676,1
200,surv,canopy,low,0.727700779107082,1
200,settlement,NA,low,294.3969337894703,1
201,surv,recruits,low,0.1251674237316153,1
201,surv,subcanopy,low,0.6152505269640702,1
201,surv,canopy,low,0.3254742697957606,1
201,settlement,NA,low,524.8320831298402,1
202,surv,recruits,low,0.18611382145234667,1
202,surv,subcanopy,low,0.32221164918092954,1
202,surv,canopy,low,0.2986624469022361,1
202,settlement,NA,low,341.2452542623623,1
203,surv,recruits,low,0.07411502354790589,1
203,surv,subcanopy,low,0.7248184190659351,1
203,surv,canopy,low,0.32825481188849137,1
203,settlement,NA,low,358.5815912728151,1
204,surv,recruits,low,0.11089643623578488,1
204,surv,subcanopy,low,0.6368830542313372,1
204,surv,canopy,low,0.3659314425241072,1
204,settlement,NA,low,203.05647049805586,1
205,surv,recruits,low,0.18820781550009738,1
205,surv,subcanopy,low,0.7422325753127424,1
205,surv,canopy,low,0.26322236936164767,1
205,settlement,NA,low,357.25066475890094,1
206,surv,recruits,low,0.0733678193777379,1
206,surv,subcanopy,low,0.15603693166783644,1
206,surv,canopy,low,0.6174281713179456,1
206,settlement,NA,low,709.3572257622832,1
207,surv,recruits,low,0.0941156393452595,1
207,surv,subcanopy,low,0.6897065114472982,1
207,surv,canopy,low,0.5397655279334015,1
207,settlement,NA,low,261.01230450313096,1
208,surv,recruits,low,0.011461313635733066,1
208,surv,subcanopy,low,0.5865985540902616,1
208,surv,canopy,low,0.35091496658426763,1
208,settlement,NA,low,595.4307548380359,1
209,surv,recruits,low,0.0034425601811714345,1
209,surv,subcanopy,low,0.3856090658193911,1
209,surv,canopy,low,0.6008208629667422,1
209,settlement,NA,low,481.96805471917645,1
210,surv,recruits,low,0.19502699133303422,1
210,surv,subcanopy,low,0.4666874074578349,1
210,surv,canopy,low,0.6783611959659417,1
210,settlement,NA,low,397.30574320708456,1
211,surv,recruits,low,0.09258661381474564,1
211,surv,subcanopy,low,0.17006470125219492,1
211,surv,canopy,low,0.5228676369702143,1
211,settlement,NA,low,129.68541308534202,1
212,surv,recruits,low,0.054774925260915444,1
212,surv,subcanopy,low,0.7380894485266727,1
212,surv,canopy,low,0.6907123110726876,1
212,settlement,NA,low,858.4930222487299,1
213,surv,recruits,low,0.17933867609429577,1
213,surv,subcanopy,low,0.3221666150673058,1
213,surv,canopy,low,0.7264745490561992,1
213,settlement,NA,low,233.97813473617504,1
214,surv,recruits,low,0.17772127509415483,1
214,surv,subcanopy,low,0.42424912983357316,1
214,surv,canopy,low,0.6371277729994128,1
214,settlement,NA,low,827.4244532358321,1
215,surv,recruits,low,0.01923010949969443,1
215,surv,subcanopy,low,0.5793735831872052,1
215,surv,canopy,low,0.4721835660675339,1
215,settlement,NA,low,361.9660278041913,1
216,surv,recruits,low,0.07964522510267108,1
216,surv,subcanopy,low,0.2923554613813481,1
216,surv,canopy,low,0.28972372779159883,1
216,settlement,NA,low,327.0802401792806,1
217,surv,recruits,low,0.1941262005210627,1
217,surv,subcanopy,low,0.22807668469128356,1
217,surv,canopy,low,0.45641565300382353,1
217,settlement,NA,low,606.1649751238792,1
218,surv,recruits,low,0.07338786087977962,1
218,surv,subcanopy,low,0.7737396544898901,1
218,surv,canopy,low,0.5923116883717559,1
218,settlement,NA,low,134.56655216373247,1
219,surv,recruits,low,0.11021258114933476,1
219,surv,subcanopy,low,0.8963022940386246,1
219,surv,canopy,low,0.3060543456486122,1
219,settlement,NA,low,709.8706721158896,1
220,surv,recruits,low,0.15545818844535253,1
220,surv,subcanopy,low,0.3070365380486392,1
220,surv,canopy,low,0.3115003041577654,1
220,settlement,NA,low,176.91601274100586,1
221,surv,recruits,low,0.012879202056495351,1
221,surv,subcanopy,low,0.8280651620012301,1
221,surv,canopy,low,0.5011058100847383,1
221,settlement,NA,low,397.7623583264123,1
222,surv,recruits,low,0.152944364877491,1
222,surv,subcanopy,low,0.9255511554515335,1
222,surv,canopy,low,0.2540469528241417,1
222,settlement,NA,low,574.4078804826447,1
223,surv,recruits,low,0.08162602362507346,1
223,surv,subcanopy,low,0.9089480520174962,1
223,surv,canopy,low,0.2625205635073698,1
223,settlement,NA,low,529.1647762994703,1
224,surv,recruits,low,0.12477297056586463,1
224,surv,subcanopy,low,0.21035932209345712,1
224,surv,canopy,low,0.22747344192716246,1
224,settlement,NA,low,545.2728675692083,1
225,surv,recruits,low,0.17424905416482178,1
225,surv,subcanopy,low,0.5622072301865053,1
225,surv,canopy,low,0.3893726191342849,1
225,settlement,NA,low,219.07446659723792,1
226,surv,recruits,low,0.07641910021795047,1
226,surv,subcanopy,low,0.4152645065660266,1
226,surv,canopy,low,0.29340806038173106,1
226,settlement,NA,low,455.121539787068,1
227,surv,recruits,low,0.04194036856723642,1
227,surv,subcanopy,low,0.23242895842313466,1
227,surv,canopy,low,0.35025385250230545,1
227,settlement,NA,low,440.6795536081006,1
228,surv,recruits,low,0.12039772284330559,1
228,surv,subcanopy,low,0.3402413731465243,1
228,surv,canopy,low,0.2028930969329802,1
228,settlement,NA,low,603.5077086335721,1
229,surv,recruits,low,0.009945664072740841,1
229,surv,subcanopy,low,0.8618447120021199,1
229,surv,canopy,low,0.3975434074646886,1
229,settlement,NA,low,754.3266738144225,1
230,surv,recruits,low,0.12707525355540386,1
230,surv,subcanopy,low,0.47826104536233743,1
230,surv,canopy,low,0.6888346669603271,1
230,settlement,NA,low,869.2430645343607,1
231,surv,recruits,low,0.03539686636807925,1
231,surv,subcanopy,low,0.6124941538775073,1
231,surv,canopy,low,0.6266410438555587,1
231,settlement,NA,low,736.5037926395146,1
232,surv,recruits,low,0.045917949194859926,1
232,surv,subcanopy,low,0.7422378068601805,1
232,surv,canopy,low,0.4257416505013545,1
232,settlement,NA,low,924.7755416001976,1
233,surv,recruits,low,0.12840835243854265,1
233,surv,subcanopy,low,0.22502544929643992,1
233,surv,canopy,low,0.30629766797151625,1
233,settlement,NA,low,844.5745071818703,1
234,surv,recruits,low,0.11301024282176064,1
234,surv,subcanopy,low,0.48549211674088144,1
234,surv,canopy,low,0.21270892999229396,1
234,settlement,NA,low,609.508377314449,1
235,surv,recruits,low,0.07345861111400032,1
235,surv,subcanopy,low,0.8606270113818745,1
235,surv,canopy,low,0.4140541267154286,1
235,settlement,NA,low,620.5908957718023,1
236,surv,recruits,low,0.03477855578123833,1
236,surv,subcanopy,low,0.6496991867563189,1
236,surv,canopy,low,0.34375746565377174,1
236,settlement,NA,low,249.25313415948824,1
237,surv,recruits,low,0.05661952133568905,1
237,surv,subcanopy,low,0.3507839828767597,1
237,surv,canopy,low,0.5430111220742699,1
237,settlement,NA,low,766.6977988084238,1
238,surv,recruits,low,0.13667300939053287,1
238,surv,subcanopy,low,0.16970935940947068,1
238,surv,canopy,low,0.7389972682055399,1
238,settlement,NA,low,164.28830313774807,1
239,surv,recruits,low,0.07150494390498048,1
239,surv,subcanopy,low,0.47761025229883763,1
239,surv,canopy,low,0.3514243217292058,1
239,settlement,NA,low,380.21315587822306,1
240,surv,recruits,low,0.11241723197606,1
240,surv,subcanopy,low,0.38971316352486446,1
240,surv,canopy,low,0.22353241756534312,1
240,settlement,NA,low,509.237890513632,1
241,surv,recruits,low,0.08393574339809927,1
241,surv,subcanopy,low,0.8013772564808483,1
241,surv,canopy,low,0.3113735449836054,1
241,settlement,NA,low,256.20522441932815,1
242,surv,recruits,low,0.1946814752072279,1
242,surv,subcanopy,low,0.7428105209143349,1
242,surv,canopy,low,0.25713846944703084,1
242,settlement,NA,low,536.6365390859407,1
243,surv,recruits,low,0.09384982350959316,1
243,surv,subcanopy,low,0.5114610389071259,1
243,surv,canopy,low,0.6546926972047762,1
243,settlement,NA,low,664.4986315545416,1
244,surv,recruits,low,0.012164156999887673,1
244,surv,subcanopy,low,0.36774183656328197,1
244,surv,canopy,low,0.7075737091263805,1
244,settlement,NA,low,164.9114507627631,1
245,surv,recruits,low,0.10301020461360313,1
245,surv,subcanopy,low,0.5767555395060197,1
245,surv,canopy,low,0.7464764813305871,1
245,settlement,NA,low,505.47780537730677,1
246,surv,recruits,low,0.0014255952404956813,1
246,surv,subcanopy,low,0.2550193496638554,1
246,surv,canopy,low,0.5882627910957614,1
246,settlement,NA,low,314.9630066594254,1
247,surv,recruits,low,0.18996265808141966,1
247,surv,subcanopy,low,0.9292367754574196,1
247,surv,canopy,low,0.5110671365531498,1
247,settlement,NA,low,201.25625326568712,1
248,surv,recruits,low,0.002317670123228988,1
248,surv,subcanopy,low,0.2060975176767073,1
248,surv,canopy,low,0.2663735983984891,1
248,settlement,NA,low,666.743066600958,1
249,surv,recruits,low,0.11642397089450637,1
249,surv,subcanopy,low,0.5924457187853716,1
249,surv,canopy,low,0.6344359534405677,1
249,settlement,NA,low,709.7498620725432,1
250,surv,recruits,low,0.17692017900932439,1
250,surv,subcanopy,low,0.6750007522886999,1
250,surv,canopy,low,0.6804618994257414,1
250,settlement,NA,low,768.5586470193018,1
251,surv,recruits,low,0.0159811308730362,1
251,surv,subcanopy,low,0.13581938669000526,1
251,surv,canopy,low,0.41899944233529285,1
251,settlement,NA,low,212.36477085734944,1
252,surv,recruits,low,0.13797712303100015,1
252,surv,subcanopy,low,0.7075324523716288,1
252,surv,canopy,low,0.45543886965660707,1
252,settlement,NA,low,456.31522243626114,1
253,surv,recruits,low,0.13602224614441302,1
253,surv,subcanopy,low,0.8970893770226257,1
253,surv,canopy,low,0.5383867384924976,1
253,settlement,NA,low,322.76082825034814,1
254,surv,recruits,low,0.18316867020438948,1
254,surv,subcanopy,low,0.3214681730728005,1
254,surv,canopy,low,0.5409374939304653,1
254,settlement,NA,low,159.73636501570985,1
255,surv,recruits,low,0.016359117635952863,1
255,surv,subcanopy,low,0.35825077781400255,1
255,surv,canopy,low,0.2705214320098378,1
255,settlement,NA,low,315.6725557366658,1
256,surv,recruits,low,0.004784300408596701,1
256,surv,subcanopy,low,0.439919784339818,1
256,surv,canopy,low,0.27533601723231993,1
256,settlement,NA,low,836.8560236711028,1
257,surv,recruits,low,0.15665877250285598,1
257,surv,subcanopy,low,0.6055044155495918,1
257,surv,canopy,low,0.42694775195842416,1
257,settlement,NA,low,359.4106222693321,1
258,surv,recruits,low,0.13356613570232365,1
258,surv,subcanopy,low,0.28190108983134765,1
258,surv,canopy,low,0.6246717090064936,1
258,settlement,NA,low,161.0455428944643,1
259,surv,recruits,low,0.15199585380208097,1
259,surv,subcanopy,low,0.9233922441326345,1
259,surv,canopy,low,0.3559091851861951,1
259,settlement,NA,low,475.0338712489066,1
260,surv,recruits,low,0.07870946879156279,1
260,surv,subcanopy,low,0.5019432226059163,1
260,surv,canopy,low,0.7128119598994036,1
260,settlement,NA,low,501.0940645027737,1
261,surv,recruits,low,0.02463444387770697,1
261,surv,subcanopy,low,0.4501196162039346,1
261,surv,canopy,low,0.5814775504226917,1
261,settlement,NA,low,489.68169155237325,1
262,surv,recruits,low,0.0593352711681324,1
262,surv,subcanopy,low,0.43892560078054,1
262,surv,canopy,low,0.5999900529820446,1
262,settlement,NA,low,467.76795610572054,1
263,surv,recruits,low,0.055712603540489965,1
263,surv,subcanopy,low,0.6684681498733723,1
263,surv,canopy,low,0.47310377712723084,1
263,settlement,NA,low,855.1492498365747,1
264,surv,recruits,low,0.04470508655510149,1
264,surv,subcanopy,low,0.26309864305103015,1
264,surv,canopy,low,0.5050333888525939,1
264,settlement,NA,low,491.05658675595447,1
265,surv,recruits,low,0.11108951832926456,1
265,surv,subcanopy,low,0.796875567864444,1
265,surv,canopy,low,0.5558051400022528,1
265,settlement,NA,low,355.82338136631495,1
266,surv,recruits,low,0.07523836050560455,1
266,surv,subcanopy,low,0.44111706142118384,1
266,surv,canopy,low,0.6739830483878206,1
266,settlement,NA,low,217.67944906834026,1
267,surv,recruits,low,0.17843855931271022,1
267,surv,subcanopy,low,0.46365376369592737,1
267,surv,canopy,low,0.5200800718774634,1
267,settlement,NA,low,462.1669170026173,1
268,surv,recruits,low,0.13588742075257146,1
268,surv,subcanopy,low,0.5681926915802578,1
268,surv,canopy,low,0.6876900555224734,1
268,settlement,NA,low,797.822912843608,1
269,surv,recruits,low,0.1427157185371538,1
269,surv,subcanopy,low,0.7737346652783179,1
269,surv,canopy,low,0.6249178488337408,1
269,settlement,NA,low,901.4502232848065,1
270,surv,recruits,low,0.042700308094867634,1
270,surv,subcanopy,low,0.15120172578169777,1
270,surv,canopy,low,0.59214352744443155,1
270,settlement,NA,low,346.84532908983954,1
271,surv,recruits,low,0.044794468091831144,1
271,surv,subcanopy,low,0.7671998812663949,1
271,surv,canopy,low,0.682859852578521,1
271,settlement,NA,low,499.30321250532063,1
272,surv,recruits,low,0.17473273430404918,1
272,surv,subcanopy,low,0.22866107868386487,1
272,surv,canopy,low,0.5085468422385764,1
272,settlement,NA,low,176.2798540578689,1
273,surv,recruits,low,0.05432315134708686,1
273,surv,subcanopy,low,0.43229522282458516,1
273,surv,canopy,low,0.5771605243423372,1
273,settlement,NA,low,751.7528023916682,1
274,surv,recruits,low,0.1346457284475285,1
274,surv,subcanopy,low,0.28338609551871285,1
274,surv,canopy,low,0.5250303600164103,1
274,settlement,NA,low,275.025941797335,1
275,surv,recruits,low,0.08030093478775745,1
275,surv,subcanopy,low,0.35027687298597937,1
275,surv,canopy,low,0.293037176176499,1
275,settlement,NA,low,535.1114930541617,1
276,surv,recruits,low,0.09828012382326719,1
276,surv,subcanopy,low,0.2006546822449795,1
276,surv,canopy,low,0.6035689059249094,1
276,settlement,NA,low,236.25379489295543,1
277,surv,recruits,low,0.05349060336892463,1
277,surv,subcanopy,low,0.799443220795652,1
277,surv,canopy,low,0.35496792250451914,1
277,settlement,NA,low,828.2440898354828,1
278,surv,recruits,low,0.16563260604022226,1
278,surv,subcanopy,low,0.9262408519329115,1
278,surv,canopy,low,0.7073492883190289,1
278,settlement,NA,low,134.28072893301456,1
279,surv,recruits,low,0.10606945700864051,1
279,surv,subcanopy,low,0.8134152458626909,1
279,surv,canopy,low,0.5098462723496786,1
279,settlement,NA,low,608.8852509332391,1
280,surv,recruits,low,0.04239007373973945,1
280,surv,subcanopy,low,0.8730092534931838,1
280,surv,canopy,low,0.3651631712130743,1
280,settlement,NA,low,392.5277990019768,1
281,surv,recruits,low,0.05884772690148498,1
281,surv,subcanopy,low,0.5458761109866147,1
281,surv,canopy,low,0.4125348353544763,1
281,settlement,NA,low,231.57384681577133,1
282,surv,recruits,low,0.05684868747209675,1
282,surv,subcanopy,low,0.9005393641305867,1
282,surv,canopy,low,0.5352089655640406,1
282,settlement,NA,low,333.9995475784662,1
283,surv,recruits,low,0.15411765655868145,1
283,surv,subcanopy,low,0.7187045957877045,1
283,surv,canopy,low,0.4478830405507773,1
283,settlement,NA,low,518.6601812685838,1
284,surv,recruits,low,0.13359280705980472,1
284,surv,subcanopy,low,0.2690001519944192,1
284,surv,canopy,low,0.4754119541833631,1
284,settlement,NA,low,715.3110645991969,1
285,surv,recruits,low,0.027470263128474805,1
285,surv,subcanopy,low,0.37612639261788805,1
285,surv,canopy,low,0.19331384854199232,1
285,settlement,NA,low,672.4307292506128,1
286,surv,recruits,low,0.19039715082787642,1
286,surv,subcanopy,low,0.49976476968237427,1
286,surv,canopy,low,0.616729037575819,1
286,settlement,NA,low,672.8608303630458,1
287,surv,recruits,low,0.09726379147114537,1
287,surv,subcanopy,low,0.20250664831664264,1
287,surv,canopy,low,0.4332276921510997,1
287,settlement,NA,low,549.8592446030711,1
288,surv,recruits,low,0.11354801645784707,1
288,surv,subcanopy,low,0.7464889779540189,1
288,surv,canopy,low,0.2931766688412604,1
288,settlement,NA,low,669.7281586077997,1
289,surv,recruits,low,0.05828884517088858,1
289,surv,subcanopy,low,0.8941375620685251,1
289,surv,canopy,low,0.6544703754308641,1
289,settlement,NA,low,146.75246478109642,1
290,surv,recruits,low,0.1353134165311827,1
290,surv,subcanopy,low,0.37961449110519474,1
290,surv,canopy,low,0.7042701704928545,1
290,settlement,NA,low,269.91767901860123,1
291,surv,recruits,low,0.13740112774173685,1
291,surv,subcanopy,low,0.8412075964224616,1
291,surv,canopy,low,0.7174957669679443,1
291,settlement,NA,low,218.74529538221284,1
292,surv,recruits,low,0.051455297905638346,1
292,surv,subcanopy,low,0.47618368015794643,1
292,surv,canopy,low,0.2791927817780654,1
292,settlement,NA,low,724.5750154253358,1
293,surv,recruits,low,0.025559395051181898,1
293,surv,subcanopy,low,0.18899210784276269,1
293,surv,canopy,low,0.6492116235628653,1
293,settlement,NA,low,842.681165605464,1
294,surv,recruits,low,0.19583551101760824,1
294,surv,subcanopy,low,0.8551182122039565,1
294,surv,canopy,low,0.25873234846156545,1
294,settlement,NA,low,818.513607474921,1
295,surv,recruits,low,0.1369542994371287,1
295,surv,subcanopy,low,0.651427373903001,1
295,surv,canopy,low,0.7438152867266661,1
295,settlement,NA,low,566.8895773473371,1
296,surv,recruits,low,0.022825588653669918,1
296,surv,subcanopy,low,0.6233218892549425,1
296,surv,canopy,low,0.4233137741497587,1
296,settlement,NA,low,171.00163060268122,1
297,surv,recruits,low,0.007865167688601153,1
297,surv,subcanopy,low,0.3353649334398317,1
297,surv,canopy,low,0.6130397157518084,1
297,settlement,NA,low,427.1750472781853,1
298,surv,recruits,low,0.07730028371555676,1
298,surv,subcanopy,low,0.7101868345741166,1
298,surv,canopy,low,0.624184060676997,1
298,settlement,NA,low,639.0443767054287,1
299,surv,recruits,low,0.012578507245767916,1
299,surv,subcanopy,low,0.15254450498928324,1
299,surv,canopy,low,0.6554825065914077,1
299,settlement,NA,low,706.1969922942999,1
300,surv,recruits,low,0.09359566279420871,1
300,surv,subcanopy,low,0.30744952656352614,1
300,surv,canopy,low,0.5340408246020645,1
300,settlement,NA,low,141.68333907824794,1
301,surv,recruits,low,0.005854142070251476,1
301,surv,subcanopy,low,0.44350729370449493,1
301,surv,canopy,low,0.6367718066167428,1
301,settlement,NA,low,341.532926476626,1
302,surv,recruits,low,0.17709497257761353,1
302,surv,subcanopy,low,0.21484976800883743,1
302,surv,canopy,low,0.33654830844291034,1
302,settlement,NA,low,570.8166040291605,1
303,surv,recruits,low,0.1615661754204171,1
303,surv,subcanopy,low,0.5729536327126452,1
303,surv,canopy,low,0.3493680553498867,1
303,settlement,NA,low,661.1795757302441,1
304,surv,recruits,low,0.18513076901632963,1
304,surv,subcanopy,low,0.2321222092250405,1
304,surv,canopy,low,0.4259932284741377,1
304,settlement,NA,low,140.74959311763052,1
305,surv,recruits,low,0.012305283621630228,1
305,surv,subcanopy,low,0.1769032665651078,1
305,surv,canopy,low,0.5200408175775835,1
305,settlement,NA,low,706.8215122691245,1
306,surv,recruits,low,0.15941661701261792,1
306,surv,subcanopy,low,0.6798208434554489,1
306,surv,canopy,low,0.31041539903163695,1
306,settlement,NA,low,123.85394455269635,1
307,surv,recruits,low,0.0673961824990045,1
307,surv,subcanopy,low,0.4727097454082415,1
307,surv,canopy,low,0.5050620545946717,1
307,settlement,NA,low,568.9995130355261,1
308,surv,recruits,low,0.08954590080479213,1
308,surv,subcanopy,low,0.8740527689458066,1
308,surv,canopy,low,0.19435037958995208,1
308,settlement,NA,low,306.9221051461485,1
309,surv,recruits,low,0.12425348656129682,1
309,surv,subcanopy,low,0.3089520959587789,1
309,surv,canopy,low,0.26117155810797466,1
309,settlement,NA,low,193.9081348324145,1
310,surv,recruits,low,0.08812231774459865,1
310,surv,subcanopy,low,0.3954266406844701,1
310,surv,canopy,low,0.692380194314838,1
310,settlement,NA,low,943.9976539161821,1
311,surv,recruits,low,0.09770678003364838,1
311,surv,subcanopy,low,0.7498592610443341,1
311,surv,canopy,low,0.4755539632208296,1
311,settlement,NA,low,350.0321395236307,1
312,surv,recruits,low,0.03182137100269703,1
312,surv,subcanopy,low,0.8532813688849161,1
312,surv,canopy,low,0.3992410734217767,1
312,settlement,NA,low,659.8410408440959,1
313,surv,recruits,low,0.023971828815391016,1
313,surv,subcanopy,low,0.5642948010397775,1
313,surv,canopy,low,0.30658828016603523,1
313,settlement,NA,low,642.9811554525461,1
314,surv,recruits,low,0.11279944463568059,1
314,surv,subcanopy,low,0.5577954032284967,1
314,surv,canopy,low,0.3260533077303241,1
314,settlement,NA,low,785.7793756286499,1
315,surv,recruits,low,0.14587118658018294,1
315,surv,subcanopy,low,0.6308940802107676,1
